Event Date,Source Country,Event Text,CAMEO Code,Target Country,Target Name,Target Sectors,Country,Latitude,Longitude
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,34.0058,36.2181
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2733,35.1939
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Guerrilla (Hezbollah),"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,Ideological,National Religious,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2758,35.5214
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2733,35.1939
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2089,35.2994
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.2089,35.2994
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,34.0058,36.2181
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,34.0058,36.2181
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,34.0058,36.2181
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2758,35.5214
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2758,35.5214
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Farm Worker (Lebanon),"Social,Agricultural",Lebanon,33.8333,36.0
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2089,35.2994
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8333,36.0
2006-08-04,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Lebanon,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2758,35.5214
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2758,35.5214
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.2733,35.1939
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.2733,35.1939
2006-08-05,Lebanon,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.2733,35.1939
2006-08-05,Israel,Employ aerial weapons,195,Philippines,Philippines,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Syria,Syria,,Lebanon,34.4367,35.8497
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.5599,35.3756
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5599,35.3756
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-05,Israel,Employ aerial weapons,195,Syria,Farm Worker (Syria),"Social,Agricultural",Lebanon,34.0058,36.2181
2006-08-05,Israel,Employ aerial weapons,195,Syria,Syria,,Lebanon,33.8333,36.0
2006-08-05,Israel,Employ aerial weapons,195,Syria,Farm Worker (Syria),"Social,Agricultural",Lebanon,33.2733,35.1939
2006-08-05,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5599,35.3756
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5599,35.3756
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5599,35.3756
2006-08-06,Israel,Employ aerial weapons,195,Syria,Farm Worker (Syria),"Social,Agricultural",Lebanon,33.2733,35.1939
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5599,35.3756
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5599,35.3756
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.3784,35.3536
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.5599,35.3756
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.3784,35.3536
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.5599,35.3756
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5599,35.3756
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,,United Nations,"Global Diplomatic IGOs,Global,International Government Organization",Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,34.0058,36.2181
2006-08-06,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.5599,35.3756
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2092,35.515
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,34.2083,36.3
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2092,35.515
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,34.2083,36.3
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.5599,35.3756
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.4179,35.3584
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.3747,35.4419
2006-08-07,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2092,35.515
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.3333,35.2433
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Villager (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5186,35.3663
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Villager (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Villager (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.2089,35.2994
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5186,35.3663
2006-08-08,Israel,Employ aerial weapons,195,Lebanon,Villager (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.3333,35.2433
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Children (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.3333,35.2433
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2092,35.515
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-09,Israel,Employ aerial weapons,195,Occupied Palestinian Territory,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social",Lebanon,33.5599,35.3756
2006-08-09,Israel,Employ aerial weapons,195,Occupied Palestinian Territory,"Citizen (Palestinian Territory, Occupied)","General Population / Civilian / Social,Social",Lebanon,33.5599,35.3756
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.5599,35.3756
2006-08-09,Israel,Employ aerial weapons,195,Israel,Citizen (Israel),"Social,General Population / Civilian / Social",Lebanon,33.5186,35.3663
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8333,36.0
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8333,36.0
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-09,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-10,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.3333,35.2433
2006-08-10,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-10,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.4367,35.8497
2006-08-10,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-10,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-10,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-10,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-10,Israel,Employ aerial weapons,195,Lebanon,Terrorist (Hezbollah),"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,Ideological,National Religious,Shia,Social,Far Left",Lebanon,33.2089,35.2994
2006-08-10,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-10,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-10,Israel,Employ aerial weapons,195,Occupied Palestinian Territory,"Palestinian Territory, Occupied",,Lebanon,33.5599,35.3756
2006-08-10,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.3603,35.5911
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.3603,35.5911
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.8889,35.4944
2006-08-11,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-11,Israel,Employ aerial weapons,195,Israel,Citizen (Israel),"Social,General Population / Civilian / Social",Lebanon,33.8889,35.4944
